Code_commune_INSEE,Nom_commune,Code_postal,Libelle_acheminement,nom,url_end,type1,min1,med2,max3,type2,min1.1,med2.1,max3.1,type3,min1.2,med2.2,max3.2
55078,BRIEULLES SUR MEUSE,55110,BRIEULLES SUR MEUSE,brieulles-sur-meuse,brieulles-sur-meuse-55110,,,,,,,,,,,,
55082,BROCOURT EN ARGONNE,55120,BROCOURT EN ARGONNE,brocourt-en-argonne,brocourt-en-argonne-55120,,,,,,,,,,,,
55084,BROUSSEY EN BLOIS,55190,BROUSSEY EN BLOIS,broussey-en-blois,broussey-en-blois-55190,,,,,,,,,,,,
55105,CHATILLON SOUS LES COTES,55400,CHATILLON SOUS LES COTES,chatillon-sous-les-cotes,chatillon-sous-les-cotes-55400,,,,,,,,,,,,
55106,CHATTANCOURT,55100,CHATTANCOURT,chattancourt,chattancourt-55100,,,,,,,,,,,,
55114,CHONVILLE MALAUMONT,55200,CHONVILLE MALAUMONT,chonville-malaumont,chonville-malaumont-55200,,,,,,,,,,,,
55117,CLERMONT EN ARGONNE,55120,CLERMONT EN ARGONNE,clermont-en-argonne,clermont-en-argonne-55120,,,,,,,,,,,,
55117,CLERMONT EN ARGONNE,55120,CLERMONT EN ARGONNE,clermont-en-argonne,clermont-en-argonne-55120,,,,,,,,,,,,
55118,CLERY LE GRAND,55110,CLERY LE GRAND,clery-le-grand,clery-le-grand-55110,,,,,,,,,,,,
55123,LES HAUTS DE CHEE,55000,LES HAUTS DE CHEE,les hauts-de-chee,les-hauts-de-chee-55000,,,,,,,,,,,,
55132,COUSANCES LES FORGES,55170,COUSANCES LES FORGES,cousances-les-forges,cousances-les-forges-55170,,,,,,,,,,,,
55137,CUISY,55270,CUISY,cuisy,cuisy-55270,,,,,,,,,,,,
55139,CUMIERES LE MORT HOMME,55100,CUMIERES LE MORT HOMME,cumieres-le-mort-homme,cumieres-le-mort-homme-55100,,,,,,,,,,,,
55141,DAGONVILLE,55500,DAGONVILLE,dagonville,dagonville-55500,,,,,,,,,,,,
55142,DAINVILLE BERTHELEVILLE,55130,DAINVILLE BERTHELEVILLE,dainville-bertheleville,dainville-bertheleville-55130,,,,,,,,,,,,
55144,DAMMARIE SUR SAULX,55500,DAMMARIE SUR SAULX,dammarie-sur-saulx,dammarie-sur-saulx-55500,,,,,,,,,,,,
55155,DOMBASLE EN ARGONNE,55120,DOMBASLE EN ARGONNE,dombasle-en-argonne,dombasle-en-argonne-55120,,,,,,,,,,,,
55162,DOMREMY LA CANNE,55240,DOMREMY LA CANNE,domremy-la-canne,domremy-la-canne-55240,,,,,,,,,,,,
55163,DONCOURT AUX TEMPLIERS,55160,DONCOURT AUX TEMPLIERS,doncourt-aux-templiers,doncourt-aux-templiers-55160,,,,,,,,,,,,
55169,ECOUVIEZ,55600,ECOUVIEZ,ecouviez,ecouviez-55600,,,,,,,,,,,,
55170,ECUREY EN VERDUNOIS,55150,ECUREY EN VERDUNOIS,ecurey-en-verdunois,ecurey-en-verdunois-55150,,,,,,,,,,,,
55184,EUVILLE,55200,EUVILLE,euville,euville-55200,,,,,,,,,,,,
55204,GENICOURT SUR MEUSE,55320,GENICOURT SUR MEUSE,genicourt-sur-meuse,genicourt-sur-meuse-55320,,,,,,,,,,,,
55208,GESNES EN ARGONNE,55110,GESNES EN ARGONNE,gesnes-en-argonne,gesnes-en-argonne-55110,,,,,,,,,,,,
55215,GONDRECOURT LE CHATEAU,55130,GONDRECOURT LE CHATEAU,gondrecourt-le-chateau,gondrecourt-le-chateau-55130,,,,,,,,,,,,
55215,GONDRECOURT LE CHATEAU,55130,GONDRECOURT LE CHATEAU,gondrecourt-le-chateau,gondrecourt-le-chateau-55130,,,,,,,,,,,,
55215,GONDRECOURT LE CHATEAU,55130,GONDRECOURT LE CHATEAU,gondrecourt-le-chateau,gondrecourt-le-chateau-55130,,,,,,,,,,,,
55217,GOUSSAINCOURT,55140,GOUSSAINCOURT,goussaincourt,goussaincourt-55140,,,,,,,,,,,,
55229,HAN SUR MEUSE,55300,HAN SUR MEUSE,han-sur-meuse,han-sur-meuse-55300,,,,,,,,,,,,
55229,HAN SUR MEUSE,55300,HAN SUR MEUSE,han-sur-meuse,han-sur-meuse-55300,,,,,,,,,,,,
55232,HARVILLE,55160,HARVILLE,harville,harville-55160,,,,,,,,,,,,
55245,HEUDICOURT SOUS LES COTES,55210,HEUDICOURT SOUS LES COTES,heudicourt-sous-les-cotes,heudicourt-sous-les-cotes-55210,,,,,,,,,,,,
55248,HOUDELAINCOURT,55130,HOUDELAINCOURT,houdelaincourt,houdelaincourt-55130,,,,,,,,,,,,
55256,JONVILLE EN WOEVRE,55160,JONVILLE EN WOEVRE,jonville-en-woevre,jonville-en-woevre-55160,,,,,,,,,,,,
55260,JULVECOURT,55120,JULVECOURT,julvecourt,julvecourt-55120,,,,,,,,,,,,
55264,KOEUR LA PETITE,55300,KOEUR LA PETITE,koeur-la-petite,koeur-la-petite-55300,,,,,,,,,,,,
55266,LACHALADE,55120,LACHALADE,lachalade,lachalade-55120,,,,,,,,,,,,
55269,LAHAYMEIX,55260,LAHAYMEIX,lahaymeix,lahaymeix-55260,,,,,,,,,,,,
55275,LAMOUILLY,55700,LAMOUILLY,lamouilly,lamouilly-55700,,,,,,,,,,,,
55276,LANDRECOURT LEMPIRE,55100,LANDRECOURT LEMPIRE,landrecourt-lempire,landrecourt-lempire-55100,,,,,,,,,,,,
55279,LANEUVILLE SUR MEUSE,55700,LANEUVILLE SUR MEUSE,laneuville-sur-meuse,laneuville-sur-meuse-55700,,,,,,,,,,,,
55282,LAVALLEE,55260,LAVALLEE,lavallee,lavallee-55260,,,,,,,,,,,,
55291,LIGNY EN BARROIS,55500,LIGNY EN BARROIS,ligny-en-barrois,ligny-en-barrois-55500,,,,,,,,,,,,
55297,LISSEY,55150,LISSEY,lissey,lissey-55150,,,,,,,,,,,,
55301,LONGCHAMPS SUR AIRE,55260,LONGCHAMPS SUR AIRE,longchamps-sur-aire,longchamps-sur-aire-55260,,,,,,,,,,,,
55303,LOUPMONT,55300,LOUPMONT,loupmont,loupmont-55300,,,,,,,,,,,,
55317,MANHEULLES,55160,MANHEULLES,manheulles,manheulles-55160,,,,,,,,,,,,
55324,MARVILLE,55600,MARVILLE,marville,marville-55600,,,,,,,,,,,,
55325,MAUCOURT SUR ORNE,55400,MAUCOURT SUR ORNE,maucourt-sur-orne,maucourt-sur-orne-55400,,,,,,,,,,,,
55336,MERLES SUR LOISON,55150,MERLES SUR LOISON,merles-sur-loison,merles-sur-loison-55150,,,,,,,,,,,,
55348,MONTIERS SUR SAULX,55290,MONTIERS SUR SAULX,montiers-sur-saulx,montiers-sur-saulx-55290,,,,,,,,,,,,
55351,MONTMEDY,55600,MONTMEDY,montmedy,montmedy-55600,,,,,,,,,,,,
55356,MORANVILLE,55400,MORANVILLE,moranville,moranville-55400,,,,,,,,,,,,
55371,NANCOIS LE GRAND,55500,NANCOIS LE GRAND,nancois-le-grand,nancois-le-grand-55500,,,,,,,,,,,,
55373,NANT LE GRAND,55500,NANT LE GRAND,nant-le-grand,nant-le-grand-55500,,,,,,,,,,,,
55377,NEPVANT,55700,NEPVANT,nepvant,nepvant-55700,,,,,,,,,,,,
55380,NEUVILLE EN VERDUNOIS,55260,NEUVILLE EN VERDUNOIS,neuville-en-verdunois,neuville-en-verdunois-55260,,,,,,,,,,,,
55382,NEUVILLE SUR ORNAIN,55800,NEUVILLE SUR ORNAIN,neuville-sur-ornain,neuville-sur-ornain-55800,,,,,,,,,,,,
55387,NOUILLONPONT,55230,NOUILLONPONT,nouillonpont,nouillonpont-55230,,,,,,,,,,,,
55389,NUBECOURT,55250,NUBECOURT,nubecourt,nubecourt-55250,,,,,,,,,,,,
55394,ORNES,55150,ORNES,ornes,ornes-55150,,,,,,,,,,,,
55406,PINTHEVILLE,55160,PINTHEVILLE,pintheville,pintheville-55160,,,,,,,,,,,,
55411,RAMBLUZIN ET BENOITE VAUX,55220,RAMBLUZIN ET BENOITE VAUX,rambluzin-et-benoite-vaux,rambluzin-et-benoite-vaux-55220,,,,,,,,,,,,
55416,RARECOURT,55120,RARECOURT,rarecourt,rarecourt-55120,,,,,,,,,,,,
55422,REGNEVILLE SUR MEUSE,55110,REGNEVILLE SUR MEUSE,regneville-sur-meuse,regneville-sur-meuse-55110,,,,,,,,,,,,
55426,RESSON,55000,RESSON,resson,resson-55000,,,,,,,,,,,,
79162,MAGNE,79460,MAGNE,magne,magne-79460,,,,,,,,,,,,
79164,MAISONNAY,79500,MAISONNAY,maisonnay,maisonnay-79500,,,,,,,,,,,,
79165,MAISONTIERS,79600,MAISONTIERS,maisontiers,maisontiers-79600,,,,,,,,,,,,
79170,MAUZE SUR LE MIGNON,79210,MAUZE SUR LE MIGNON,mauze-sur-le-mignon,mauze-sur-le-mignon-79210,,,,,,,,,,,,
79171,MAUZE THOUARSAIS,79100,MAUZE THOUARSAIS,mauze-thouarsais,mauze-thouarsais-79100,,,,,,,,,,,,
60283,GOUY LES GROSEILLERS,60120,GOUY LES GROSEILLERS,gouy-les-groseillers,gouy-les-groseillers-60120,,,,,,,,,,,,
60286,GRANDVILLIERS,60210,GRANDVILLIERS,grandvilliers,grandvilliers-60210,,,,,,,,,,,,
60298,HANVOILE,60650,HANVOILE,hanvoile,hanvoile-60650,,,,,,,,,,,,
60301,HAUCOURT,60112,HAUCOURT,haucourt,haucourt-60112,,,,,,,,,,,,
60302,HAUDIVILLERS,60510,HAUDIVILLERS,haudivillers,haudivillers-60510,,,,,,,,,,,,
60304,HAUTE EPINE,60690,HAUTE EPINE,haute-epine,haute-epine-60690,,,,,,,,,,,,
60306,HECOURT,60380,HECOURT,hecourt,hecourt-60380,,,,,,,,,,,,
60307,HEILLES,60250,HEILLES,heilles,heilles-60250,,,,,,,,,,,,
60313,HERMES,60370,HERMES,hermes,hermes-60370,,,,,,,,,,,,
60317,HONDAINVILLE,60250,HONDAINVILLE,hondainville,hondainville-60250,,,,,,,,,,,,
60323,JANVILLE,60150,JANVILLE,janville,janville-60150,,,,,,,,,,,,
60340,LAGNY,60310,LAGNY,lagny,lagny-60310,,,,,,,,,,,,
60342,LAIGNEVILLE,60290,LAIGNEVILLE,laigneville,laigneville-60290,,,,,,,,,,,,
60345,LAMECOURT,60600,LAMECOURT,lamecourt,lamecourt-60600,,,,,,,,,,,,
60346,LAMORLAYE,60260,LAMORLAYE,lamorlaye,lamorlaye-60260,,,,,,,,,,,,
60352,LATTAINVILLE,60240,LATTAINVILLE,lattainville,lattainville-60240,,,,,,,,,,,,
60354,LAVERRIERE,60210,LAVERRIERE,laverriere,laverriere-60210,,,,,,,,,,,,
60356,LAVILLETERTRE,60240,LAVILLETERTRE,lavilletertre,lavilletertre-60240,,,,,,,,,,,,
60367,LOCONVILLE,60240,LOCONVILLE,loconville,loconville-60240,,,,,,,,,,,,
60368,LONGUEIL ANNEL,60150,LONGUEIL ANNEL,longueil-annel,longueil-annel-60150,,,,,,,,,,,,
60376,MAISONCELLE ST PIERRE,60112,MAISONCELLE ST PIERRE,maisoncelle-saint-pierre,maisoncelle-saint-pierre-60112,,,,,,,,,,,,
60380,MAREUIL SUR OURCQ,60890,MAREUIL SUR OURCQ,mareuil-sur-ourcq,mareuil-sur-ourcq-60890,,,,,,,,,,,,
60386,MARQUEGLISE,60490,MARQUEGLISE,marqueglise,marqueglise-60490,,,,,,,,,,,,
60388,MARTINCOURT,60112,MARTINCOURT,martincourt,martincourt-60112,,,,,,,,,,,,
60389,MAUCOURT,60640,MAUCOURT,maucourt,maucourt-60640,,,,,,,,,,,,
60398,LE MESNIL EN THELLE,60530,LE MESNIL EN THELLE,le mesnil-en-thelle,le-mesnil-en-thelle-60530,,,,,,,,,,,,
60402,LE MEUX,60880,LE MEUX,le meux,le-meux-60880,,,,,,,,,,,,
60404,MOGNEVILLE,60140,MOGNEVILLE,mogneville,mogneville-60140,,,,,,,,,,,,
60405,MOLIENS,60220,MOLIENS,moliens,moliens-60220,,,,,,,,,,,,
60410,MONDESCOURT,60400,MONDESCOURT,mondescourt,mondescourt-60400,,,,,,,,,,,,
60421,MONT L EVEQUE,60300,MONT L EVEQUE,mont-l-eveque,mont-l-eveque-60300,,,,,,,,,,,,
60425,MONTREUIL SUR BRECHE,60480,MONTREUIL SUR BRECHE,montreuil-sur-breche,montreuil-sur-breche-60480,,,,,,,,,,,,
60438,MOULIN SOUS TOUVENT,60350,MOULIN SOUS TOUVENT,moulin-sous-touvent,moulin-sous-touvent-60350,,,,,,,,,,,,
60440,MOYENNEVILLE,60190,MOYENNEVILLE,moyenneville,moyenneville-60190,,,,,,,,,,,,
60458,LA NEUVILLE SUR OUDEUIL,60690,LA NEUVILLE SUR OUDEUIL,la neuville-sur-oudeuil,la-neuville-sur-oudeuil-60690,,,,,,,,,,,,
60459,LA NEUVILLE SUR RESSONS,60490,LA NEUVILLE SUR RESSONS,la neuville-sur-ressons,la-neuville-sur-ressons-60490,,,,,,,,,,,,
60462,NOAILLES,60430,NOAILLES,noailles,noailles-60430,,,,,,,,,,,,
60466,NOROY,60130,NOROY,noroy,noroy-60130,,,,,,,,,,,,
60471,NOYON,60400,NOYON,noyon,noyon-60400,,,,,,,,,,,,
60482,ORRY LA VILLE,60560,ORRY LA VILLE,orry-la-ville,orry-la-ville-60560,,,,,,,,,,,,
60485,OURSEL MAISON,60480,OURSEL MAISON,oursel-maison,oursel-maison-60480,,,,,,,,,,,,
60492,PIMPREZ,60170,PIMPREZ,pimprez,pimprez-60170,,,,,,,,,,,,
60495,PLAINVAL,60130,PLAINVAL,plainval,plainval-60130,,,,,,,,,,,,
60498,LE PLESSIER SUR ST JUST,60130,LE PLESSIER SUR ST JUST,le plessier-sur-saint-just,le-plessier-sur-saint-just-60130,,,,,,,,,,,,
60509,PONT STE MAXENCE,60700,PONT STE MAXENCE,pont-sainte-maxence,pont-sainte-maxence-60700,,,,,,,,,,,,
60510,PORCHEUX,60390,PORCHEUX,porcheux,porcheux-60390,,,,,,,,,,,,
60532,RESSONS L ABBAYE,60790,RESSONS L ABBAYE,ressons-l-abbaye,ressons-l-abbaye-60790,,,,,,,,,,,,
60541,ROBERVAL,60410,ROBERVAL,roberval,roberval-60410,,,,,,,,,,,,
60568,ST AUBIN SOUS ERQUERY,60600,ST AUBIN SOUS ERQUERY,saint-aubin-sous-erquery,saint-aubin-sous-erquery-60600,,,,,,,,,,,,
60570,ST CREPIN IBOUVILLERS,60790,ST CREPIN IBOUVILLERS,saint-crepin-ibouvillers,saint-crepin-ibouvillers-60790,,,,,,,,,,,,
60572,ST ETIENNE ROILAYE,60350,ST ETIENNE ROILAYE,saint-etienne-roilaye,saint-etienne-roilaye-60350,,,,,,,,,,,,
60583,ST LEGER EN BRAY,60155,ST LEGER EN BRAY,saint-leger-en-bray,saint-leger-en-bray-60155,,,,,,,,,,,,
60584,ST LEU D ESSERENT,60340,ST LEU D ESSERENT,saint-leu-d-esserent,saint-leu-d-esserent-60340,,,,,,,,,,,,
60601,ST VAAST LES MELLO,60660,ST VAAST LES MELLO,saint-vaast-les-mello,saint-vaast-les-mello-60660,,,,,,,,,,,,
60608,LE SAULCHOY,60360,LE SAULCHOY,le saulchoy,le-saulchoy-60360,,,,,,,,,,,,
60609,SAVIGNIES,60650,SAVIGNIES,savignies,savignies-60650,,,,,,,,,,,,
60611,SENANTES,60650,SENANTES,senantes,senantes-60650,,,,,,,,,,,,
60618,SERY MAGNEVAL,60800,SERY MAGNEVAL,sery-magneval,sery-magneval-60800,,,,,,,,,,,,
60619,SILLY LE LONG,60330,SILLY LE LONG,silly-le-long,silly-le-long-60330,,,,,,,,,,,,
60638,THURY SOUS CLERMONT,60250,THURY SOUS CLERMONT,thury-sous-clermont,thury-sous-clermont-60250,,,,,,,,,,,,
60641,TRACY LE MONT,60170,TRACY LE MONT,tracy-le-mont,tracy-le-mont-60170,,,,,,,,,,,,
60650,TRUMILLY,60800,TRUMILLY,trumilly,trumilly-60800,,,,,,,,,,,,
60651,ULLY ST GEORGES,60730,ULLY ST GEORGES,ully-saint-georges,ully-saint-georges-60730,,,,,,,,,,,,
60654,VANDELICOURT,60490,VANDELICOURT,vandelicourt,vandelicourt-60490,,,,,,,,,,,,
60660,LE VAUMAIN,60590,LE VAUMAIN,le vaumain,le-vaumain-60590,,,,,,,,,,,,
60670,VERNEUIL EN HALATTE,60550,VERNEUIL EN HALATTE,verneuil-en-halatte,verneuil-en-halatte-60550,,,,,,,,,,,,
60676,VILLE,60400,VILLE,ville,ville-60400,,,,,,,,,,,,
60677,VILLEMBRAY,60650,VILLEMBRAY,villembray,villembray-60650,,,,,,,,,,,,
60684,VILLERS ST PAUL,60870,VILLERS ST PAUL,villers-saint-paul,villers-saint-paul-60870,,,,,,,,,,,,
60689,VILLERS SUR COUDUN,60150,VILLERS SUR COUDUN,villers-sur-coudun,villers-sur-coudun-60150,,,,,,,,,,,,
60691,VILLERS VERMONT,60380,VILLERS VERMONT,villers-vermont,villers-vermont-60380,,,,,,,,,,,,
60699,WAMBEZ,60380,WAMBEZ,wambez,wambez-60380,,,,,,,,,,,,
60702,WELLES PERENNES,60420,WELLES PERENNES,welles-perennes,welles-perennes-60420,,,,,,,,,,,,
61007,ATHIS VAL DE ROUVRE,61100,ATHIS VAL DE ROUVRE,athis-de-l-orne,athis-de-l-orne-61100,,,,,,,,,,,,
61007,ATHIS VAL DE ROUVRE,61100,ATHIS VAL DE ROUVRE,athis-de-l-orne,athis-de-l-orne-61100,,,,,,,,,,,,
61007,ATHIS VAL DE ROUVRE,61100,ATHIS VAL DE ROUVRE,athis-de-l-orne,athis-de-l-orne-61100,,,,,,,,,,,,
61007,ATHIS VAL DE ROUVRE,61100,ATHIS VAL DE ROUVRE,athis-de-l-orne,athis-de-l-orne-61100,,,,,,,,,,,,
61008,AUBE,61270,AUBE,aube,aube-61270,,,,,,,,,,,,
61014,AUNOU LE FAUCON,61200,AUNOU LE FAUCON,aunou-le-faucon,aunou-le-faucon-61200,,,,,,,,,,,,
61037,BELLAVILLIERS,61360,BELLAVILLIERS,bellavilliers,bellavilliers-61360,,,,,,,,,,,,
61049,BOISSEI LA LANDE,61570,BOISSEI LA LANDE,boissei-la-lande,boissei-la-lande-61570,,,,,,,,,,,,
61050,COUR MAUGIS SUR HUISNE,61110,COUR MAUGIS SUR HUISNE,boissy-maugis,boissy-maugis-61110,,,,,,,,,,,,
61050,COUR MAUGIS SUR HUISNE,61340,COUR MAUGIS SUR HUISNE,boissy-maugis,boissy-maugis-61340,,,,,,,,,,,,
61052,BONNEFOI,61270,BONNEFOI,bonnefoi,bonnefoi-61270,,,,,,,,,,,,
61060,BRETHEL,61270,BRETHEL,brethel,brethel-61270,,,,,,,,,,,,
61063,BRIOUZE,61220,BRIOUZE,briouze,briouze-61220,,,,,,,,,,,,
61064,BRULLEMAIL,61390,BRULLEMAIL,brullemail,brullemail-61390,,,,,,,,,,,,
61067,BURES,61170,BURES,bures,bures-61170,,,,,,,,,,,,
61070,CALIGNY,61100,CALIGNY,caligny,caligny-61100,,,,,,,,,,,,
61072,CANAPVILLE,61120,CANAPVILLE,canapville,canapville-61120,,,,,,,,,,,,
61079,CETON,61260,CETON,ceton,ceton-61260,,,,,,,,,,,,
61080,CHAHAINS,61320,CHAHAINS,chahains,chahains-61320,,,,,,,,,,,,
61085,LE CHAMP DE LA PIERRE,61320,LE CHAMP DE LA PIERRE,le champ-de-la-pierre,le-champ-de-la-pierre-61320,,,,,,,,,,,,
61086,LES CHAMPEAUX,61120,LES CHAMPEAUX,les champeaux,les-champeaux-61120,,,,,,,,,,,,
61092,CHANDAI,61300,CHANDAI,chandai,chandai-61300,,,,,,,,,,,,
71506,SAVIGNY EN REVERMONT,71580,SAVIGNY EN REVERMONT,savigny-en-revermont,savigny-en-revermont-71580,,,,,,,,,,,,
71512,SENNECEY LE GRAND,71240,SENNECEY LE GRAND,sennecey-le-grand,sennecey-le-grand-71240,,,,,,,,,,,,
71517,SERMESSE,71350,SERMESSE,sermesse,sermesse-71350,,,,,,,,,,,,
71519,SERRIGNY EN BRESSE,71310,SERRIGNY EN BRESSE,serrigny-en-bresse,serrigny-en-bresse-71310,,,,,,,,,,,,
71523,SIMARD,71330,SIMARD,simard,simard-71330,,,,,,,,,,,,
71524,SIVIGNON,71220,SIVIGNON,sivignon,sivignon-71220,,,,,,,,,,,,
71529,SUIN,71220,SUIN,suin,suin-71220,,,,,,,,,,,,
71530,SULLY,71360,SULLY,sully,sully-71360,,,,,,,,,,,,
71532,TAIZE,71250,TAIZE,taize,taize-71250,,,,,,,,,,,,
71538,THUREY,71440,THUREY,thurey,thurey-71440,,,,,,,,,,,,
71543,TOURNUS,71700,TOURNUS,tournus,tournus-71700,,,,,,,,,,,,
71550,UCHIZY,71700,UCHIZY,uchizy,uchizy-71700,,,,,,,,,,,,
71551,UCHON,71190,UCHON,uchon,uchon-71190,,,,,,,,,,,,
71554,VARENNE L ARCONCE,71110,VARENNE L ARCONCE,varenne-l-arconce,varenne-l-arconce-71110,,,,,,,,,,,,
71555,VARENNES LE GRAND,71240,VARENNES LE GRAND,varennes-le-grand,varennes-le-grand-71240,,,,,,,,,,,,
71562,VAUDEBARRIER,71120,VAUDEBARRIER,vaudebarrier,vaudebarrier-71120,,,,,,,,,,,,
71564,VENDENESSE LES CHAROLLES,71120,VENDENESSE LES CHAROLLES,vendenesse-les-charolles,vendenesse-les-charolles-71120,,,,,,,,,,,,
71574,VERZE,71960,VERZE,verze,verze-71960,,,,,,,,,,,,
71576,LE VILLARS,71700,LE VILLARS,le villars,le-villars-71700,,,,,,,,,,,,
71580,VINCELLES,71500,VINCELLES,vincelles,vincelles-71500,,,,,,,,,,,,
72001,AIGNE,72650,AIGNE,aigne,aigne-72650,,,,,,,,,,,,
72007,ARDENAY SUR MERIZE,72370,ARDENAY SUR MERIZE,ardenay-sur-merize,ardenay-sur-merize-72370,,,,,,,,,,,,
72010,ASNIERES SUR VEGRE,72430,ASNIERES SUR VEGRE,asnieres-sur-vegre,asnieres-sur-vegre-72430,,,,,,,,,,,,
72020,AVEZE,72400,AVEZE,aveze,aveze-72400,,,,,,,,,,,,
72023,BALLON ST MARS,72290,BALLON ST MARS,ballon,ballon-72290,,,,,,,,,,,,
72033,BERNAY EN CHAMPAGNE,72240,BERNAY EN CHAMPAGNE,bernay-en-champagne,bernay-en-champagne-72240,,,,,,,,,,,,
72038,BOESSE LE SEC,72400,BOESSE LE SEC,boesse-le-sec,boesse-le-sec-72400,,,,,,,,,,,,
72043,BOURG LE ROI,72610,BOURG LE ROI,bourg-le-roi,bourg-le-roi-72610,,,,,,,,,,,,
72056,CHAMPFLEUR,72610,CHAMPFLEUR,champfleur,champfleur-72610,,,,,,,,,,,,
72060,LA CHAPELLE AUX CHOUX,72800,LA CHAPELLE AUX CHOUX,la chapelle-aux-choux,la-chapelle-aux-choux-72800,,,,,,,,,,,,
72062,LA CHAPELLE DU BOIS,72400,LA CHAPELLE DU BOIS,la chapelle-du-bois,la-chapelle-du-bois-72400,,,,,,,,,,,,
72067,LA CHAPELLE ST REMY,72160,LA CHAPELLE ST REMY,la chapelle-saint-remy,la-chapelle-saint-remy-72160,,,,,,,,,,,,
72077,CHENU,72500,CHENU,chenu,chenu-72500,,,,,,,,,,,,
72078,CHERANCE,72170,CHERANCE,cherance,cherance-72170,,,,,,,,,,,,
72080,CHERRE,72400,CHERRE,cherre,cherre-72400,,,,,,,,,,,,
72081,CHERREAU,72400,CHERREAU,cherreau,cherreau-72400,,,,,,,,,,,,
72082,LE CHEVAIN,72610,LE CHEVAIN,le chevain,le-chevain-72610,,,,,,,,,,,,
72089,CONLIE,72240,CONLIE,conlie,conlie-72240,,,,,,,,,,,,
72101,COURCEMONT,72110,COURCEMONT,courcemont,courcemont-72110,,,,,,,,,,,,
72107,CRANNES EN CHAMPAGNE,72540,CRANNES EN CHAMPAGNE,crannes-en-champagne,crannes-en-champagne-72540,,,,,,,,,,,,
72117,DISSE SOUS LE LUDE,72800,DISSE SOUS LE LUDE,disse-sous-le-lude,disse-sous-le-lude-72800,,,,,,,,,,,,
72118,DOLLON,72390,DOLLON,dollon,dollon-72390,,,,,,,,,,,,
72119,DOMFRONT EN CHAMPAGNE,72240,DOMFRONT EN CHAMPAGNE,domfront-en-champagne,domfront-en-champagne-72240,,,,,,,,,,,,
72121,DOUILLET,72130,DOUILLET LE JOLY,douillet,douillet-72130,,,,,,,,,,,,
72126,EPINEU LE CHEVREUIL,72540,EPINEU LE CHEVREUIL,epineu-le-chevreuil,epineu-le-chevreuil-72540,,,,,,,,,,,,
72137,VILLENEUVE EN PERSEIGNE,72600,VILLENEUVE EN PERSEIGNE,villeneuve-en-perseigne,villeneuve-en-perseigne-72600,,,,,,,,,,,,
72137,VILLENEUVE EN PERSEIGNE,72610,VILLENEUVE EN PERSEIGNE,villeneuve-en-perseigne,villeneuve-en-perseigne-72610,,,,,,,,,,,,
72137,VILLENEUVE EN PERSEIGNE,72610,VILLENEUVE EN PERSEIGNE,villeneuve-en-perseigne,villeneuve-en-perseigne-72610,,,,,,,,,,,,
72141,GESNES LE GANDELIN,72130,GESNES LE GANDELIN,gesnes-le-gandelin,gesnes-le-gandelin-72130,,,,,,,,,,,,
72145,LE GREZ,72140,LE GREZ,le grez,le-grez-72140,,,,,,,,,,,,
72146,GUECELARD,72230,GUECELARD,guecelard,guecelard-72230,,,,,,,,,,,,
72147,LA GUIERCHE,72380,LA GUIERCHE,la guierche,la-guierche-72380,,,,,,,,,,,,
72158,LAVARE,72390,LAVARE,lavare,lavare-72390,,,,,,,,,,,,
72159,LAVENAY,72310,LAVENAY,lavenay,lavenay-72310,,,,,,,,,,,,
72167,LOUAILLES,72300,LOUAILLES,louailles,louailles-72300,,,,,,,,,,,,
72173,LUCEAU,72500,LUCEAU,luceau,luceau-72500,,,,,,,,,,,,
72183,MARCON,72340,MARCON,marcon,marcon-72340,,,,,,,,,,,,
72189,MAROLLES LES BRAULTS,72260,MAROLLES LES BRAULTS,marolles-les-braults,marolles-les-braults-72260,,,,,,,,,,,,
72194,MEURCE,72170,MEURCE,meurce,meurce-72170,,,,,,,,,,,,
72196,MEZIERES SUR PONTHOUIN,72290,MEZIERES SUR PONTHOUIN,mezieres-sur-ponthouin,mezieres-sur-ponthouin-72290,,,,,,,,,,,,
72211,MONT ST JEAN,72140,MONT ST JEAN,mont-saint-jean,mont-saint-jean-72140,,,,,,,,,,,,
72215,NEUFCHATEL EN SAOSNOIS,72600,NEUFCHATEL EN SAOSNOIS,neufchatel-en-saosnois,neufchatel-en-saosnois-72600,,,,,,,,,,,,
72220,NOGENT LE BERNARD,72110,NOGENT LE BERNARD,nogent-le-bernard,nogent-le-bernard-72110,,,,,,,,,,,,
72225,OISSEAU LE PETIT,72610,OISSEAU LE PETIT,oisseau-le-petit,oisseau-le-petit-72610,,,,,,,,,,,,
72245,PREVAL,72400,PREVAL,preval,preval-72400,,,,,,,,,,,,
72259,ROUPERROUX LE COQUET,72110,ROUPERROUX LE COQUET,rouperroux-le-coquet,rouperroux-le-coquet-72110,,,,,,,,,,,,
72267,ST AUBIN DES COUDRAIS,72400,ST AUBIN DES COUDRAIS,saint-aubin-des-coudrais,saint-aubin-des-coudrais-72400,,,,,,,,,,,,
72268,ST BIEZ EN BELIN,72220,ST BIEZ EN BELIN,saint-biez-en-belin,saint-biez-en-belin-72220,,,,,,,,,,,,
72270,ST CALEZ EN SAOSNOIS,72600,ST CALEZ EN SAOSNOIS,saint-calez-en-saosnois,saint-calez-en-saosnois-72600,,,,,,,,,,,,
72275,ST CORNEILLE,72460,ST CORNEILLE,saint-corneille,saint-corneille-72460,,,,,,,,,,,,
